"TaxonId"	"Subphylum"	"Order"	"Family"	"Species"	"SciName"	"Author"	"AnalysisTaxon"	"Status.2003"	"URL"	"Occurrence.status"
"14524"	6005368	""	""	""	"Chelonus caradrinae"	"Chelonus caradrinae"	"Kokujev, 1914"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005368"	"Bofast och reproducerande"
"14525"	6005369	""	""	""	"Chelonus corvulus"	"Chelonus corvulus"	"Marshall, 1885"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005369"	"Bofast och reproducerande"
"14526"	6005370	""	""	""	"Chelonus subseticornis"	"Chelonus subseticornis"	"Tobias, 1971"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005370"	"Bofast och reproducerande"
"14527"	6005371	""	""	""	"Chelonus exilis"	"Chelonus exilis"	"Marshall, 1885"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005371"	"Bofast och reproducerande"
"14528"	6005372	""	""	""	"Chelonus karadagi"	"Chelonus karadagi"	"(Tobias, 1995)"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005372"	"Bofast och reproducerande"
"14529"	6005373	""	""	""	"Chelonus lukasi"	"Chelonus lukasi"	"van Achterberg, 2004"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005373"	"Bofast och reproducerande"
"14530"	6005374	""	""	""	"Chelonus pusillus"	"Chelonus pusillus"	"Szepligeti, 1908"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005374"	"Bofast och reproducerande"
"14531"	6005375	""	""	""	"Chelonus scabrosus"	"Chelonus scabrosus"	"Szepligeti, 1896"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005375"	"Bofast och reproducerande"
"14532"	6005376	""	""	""	"Chelonus fenestratus"	"Chelonus fenestratus"	"(Nees von Esenbeck, 1816)"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005376"	"Bofast och reproducerande"
"14533"	6005377	""	""	""	"Chelonus vickae"	"Chelonus vickae"	"(Lozan & Tobias, 2006)"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005377"	"Bofast och reproducerande"
"14534"	253099	""	""	""	"Phanerotoma dentata"	"Phanerotoma dentata"	"(Panzer, 1805)"	"Cheloninae"	"present"	"https://www.dyntaxa.se/taxon/info/253099"	"Bofast och reproducerande"
"14535"	253100	""	""	""	"Phanerotoma rufescens"	"Phanerotoma rufescens"	"(Latreille, 1809)"	"Cheloninae"	"present"	"https://www.dyntaxa.se/taxon/info/253100"	"Bofast och reproducerande"
"14536"	6005364	""	""	""	"Phanerotoma bilinea"	"Phanerotoma bilinea"	"Lyle, 1924"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005364"	"Bofast och reproducerande"
"14537"	6005365	""	""	""	"Phanerotoma diversa"	"Phanerotoma diversa"	"(Walker, 1874)"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005365"	"Bofast och reproducerande"
"14538"	6005366	""	""	""	"Phanerotoma obscura"	"Phanerotoma obscura"	"Snoflak, 1951"	"Cheloninae"	"absent"	"https://www.dyntaxa.se/taxon/info/6005366"	"Bofast och reproducerande"
"15228"	253154	""	""	""	"Meteorus abdominator"	"Meteorus abdominator"	"(Nees, 1811)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253154"	"Bofast och reproducerande"
"15229"	253155	""	""	""	"Meteorus abscissus"	"Meteorus abscissus"	"Thomson, 1895"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253155"	"Bofast och reproducerande"
"15230"	253156	""	""	""	"Meteorus affinis"	"Meteorus affinis"	"(Wesmael, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253156"	"Bofast och reproducerande"
"15231"	253157	""	""	""	"Meteorus brevicauda"	"Meteorus brevicauda"	"Thomson, 1895"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253157"	"Bofast och reproducerande"
"15232"	253158	""	""	""	"Meteorus cespitator"	"Meteorus cespitator"	"(Thunberg, 1822)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253158"	"Bofast och reproducerande"
"15233"	253159	""	""	""	"Meteorus cinctellus"	"Meteorus cinctellus"	"(Spinola, 1808)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253159"	"Bofast och reproducerande"
"15234"	253160	""	""	""	"Meteorus cis"	"Meteorus cis"	"(Bouch, 1834)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253160"	"Bofast och reproducerande"
"15235"	253161	""	""	""	"Meteorus colon"	"Meteorus colon"	"(Haliday, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253161"	"Bofast och reproducerande"
"15236"	253162	""	""	""	"Meteorus consimilis"	"Meteorus consimilis"	"(Nees, 1834)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253162"	"Bofast och reproducerande"
"15237"	253163	""	""	""	"Meteorus corax"	"Meteorus corax"	"Marshall, 1898"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253163"	"Bofast och reproducerande"
"15239"	253165	""	""	""	"Meteorus filator"	"Meteorus filator"	"(Haliday, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253165"	"Bofast och reproducerande"
"15240"	253167	""	""	""	"Meteorus hirsutipes"	"Meteorus hirsutipes"	"Huddleston, 1980"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253167"	"Bofast och reproducerande"
"15241"	253168	""	""	""	"Meteorus ictericus"	"Meteorus ictericus"	"(Nees, 1812)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253168"	"Bofast och reproducerande"
"15242"	253169	""	""	""	"Meteorus jaculator"	"Meteorus jaculator"	"(Haliday, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253169"	"Bofast och reproducerande"
"15243"	253170	""	""	""	"Meteorus lionotus"	"Meteorus lionotus"	"Thomson, 1895"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253170"	"Bofast och reproducerande"
"15244"	253171	""	""	""	"Meteorus longicaudus"	"Meteorus longicaudus"	"(Ratzeburg, 1848)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253171"	"Bofast och reproducerande"
"15245"	253172	""	""	""	"Meteorus melanostictus"	"Meteorus melanostictus"	"Capron, 1887"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253172"	"Bofast och reproducerande"
"15246"	253173	""	""	""	"Meteorus micropterus"	"Meteorus micropterus"	"Haliday, 1835"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253173"	"Bofast och reproducerande"
"15247"	253174	""	""	""	"Meteorus obfuscatus"	"Meteorus obfuscatus"	"(Nees, 1811)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253174"	"Bofast och reproducerande"
"15248"	253175	""	""	""	"Meteorus obsoletus"	"Meteorus obsoletus"	"(Wesmael, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253175"	"Bofast och reproducerande"
"15249"	253176	""	""	""	"Meteorus oculatus"	"Meteorus oculatus"	"Ruthe, 1862"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253176"	"Bofast och reproducerande"
"15250"	253177	""	""	""	"Meteorus pallipes"	"Meteorus pallipes"	"(Wesmael, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253177"	"Bofast och reproducerande"
"15251"	253179	""	""	""	"Meteorus pulchricornis"	"Meteorus pulchricornis"	"(Wesmael, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253179"	"Bofast och reproducerande"
"15252"	253180	""	""	""	"Meteorus punctifrons"	"Meteorus punctifrons"	"Thomson, 1895"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253180"	"Bofast och reproducerande"
"15253"	253181	""	""	""	"Meteorus rubens"	"Meteorus rubens"	"(Nees, 1811)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253181"	"Bofast och reproducerande"
"15254"	253182	""	""	""	"Meteorus ruficeps"	"Meteorus ruficeps"	"(Nees, 1834)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253182"	"Bofast och reproducerande"
"15255"	253183	""	""	""	"Meteorus rufus"	"Meteorus rufus"	"(DeGeer, 1773)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253183"	"Bofast och reproducerande"
"15256"	253184	""	""	""	"Meteorus stenostigma"	"Meteorus stenostigma"	"Thomson, 1895"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253184"	"Bofast och reproducerande"
"15257"	253185	""	""	""	"Meteorus tabidus"	"Meteorus tabidus"	"(Wesmael, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253185"	"Bofast och reproducerande"
"15258"	253187	""	""	""	"Meteorus versicolor"	"Meteorus versicolor"	"(Wesmael, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253187"	"Bofast och reproducerande"
"15259"	253188	""	""	""	"Meteorus vexator"	"Meteorus vexator"	"(Haliday, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253188"	"Bofast och reproducerande"
"15260"	253584	""	""	""	"Meteorus pendulus"	"Meteorus pendulus"	"(Mller, 1776)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253584"	"Bofast och reproducerande"
"15261"	6002578	""	""	""	"Meteorus acerbiavorus"	"Meteorus acerbiavorus"	"Belokobylskij, Stigenberg & Vikberg, 2011"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002578"	"Bofast och reproducerande"
"15262"	6002579	""	""	""	"Meteorus alborossicus"	"Meteorus alborossicus"	"Lobodenko, 2000"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002579"	"Bofast och reproducerande"
"15263"	6002580	""	""	""	"Meteorus artocercus"	"Meteorus artocercus"	"Stigenberg, 2011"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002580"	"Bofast och reproducerande"
"15264"	6002581	""	""	""	"Meteorus densipilosus"	"Meteorus densipilosus"	"Stigenberg, 2011"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002581"	"Bofast och reproducerande"
"15265"	6002582	""	""	""	"Meteorus eklundi"	"Meteorus eklundi"	"Stigenberg, 2011"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002582"	"Bofast och reproducerande"
"15266"	6002583	""	""	""	"Meteorus heliophilus"	"Meteorus heliophilus"	"Fischer, 1970"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002583"	"Bofast och reproducerande"
"15267"	6002584	""	""	""	"Meteorus kyushuensis"	"Meteorus kyushuensis"	"Maeto, 1988"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002584"	"Bofast och reproducerande"
"15268"	6002585	""	""	""	"Meteorus limbatus"	"Meteorus limbatus"	"Maeto, 1988"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002585"	"Bofast och reproducerande"
"15269"	6002586	""	""	""	"Meteorus longipilosus"	"Meteorus longipilosus"	"Stigenberg, 2011"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002586"	"Bofast och reproducerande"
"15270"	6002587	""	""	""	"Meteorus sibyllae"	"Meteorus sibyllae"	"Stigenberg, 2011"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002587"	"Bofast och reproducerande"
"15271"	6002588	""	""	""	"Meteorus stenomastax"	"Meteorus stenomastax"	"Stigenberg, 2011"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002588"	"Bofast och reproducerande"
"15272"	6002589	""	""	""	"Meteorus tenellus"	"Meteorus tenellus"	"Marshall, 1887"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6002589"	"Bofast och reproducerande"
"15273"	6006758	""	""	""	"Meteorus breviantennatus"	"Meteorus breviantennatus"	"Tobias, 1986"	"Meteorini"	"absent"	"https://www.dyntaxa.se/taxon/info/6006758"	"Bofast och reproducerande"
"15306"	253221	""	""	""	"Zele albiditarsus"	"Zele albiditarsus"	"Curtis, 1832"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253221"	"Bofast och reproducerande"
"15307"	253222	""	""	""	"Zele annulicrus"	"Zele annulicrus"	"(Thomson, 1895)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253222"	"Bofast och reproducerande"
"15308"	253223	""	""	""	"Zele caligatus"	"Zele caligatus"	"(Haliday, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253223"	"Bofast och reproducerande"
"15309"	253224	""	""	""	"Zele chlorophthalmus"	"Zele chlorophthalmus"	"(Spinola, 1808)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253224"	"Bofast och reproducerande"
"15310"	253225	""	""	""	"Zele deceptor"	"Zele deceptor"	"(Wesmael, 1835)"	"Meteorini"	"present"	"https://www.dyntaxa.se/taxon/info/253225"	"Bofast och reproducerande"
"15318"	251979	""	""	""	"Amblyaspis abas"	"Amblyaspis abas"	"(Walker, 1836)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/251979"	"Bofast och reproducerande"
"15319"	251980	""	""	""	"Amblyaspis angustula"	"Amblyaspis angustula"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251980"	"Bofast och reproducerande"
"15320"	251981	""	""	""	"Amblyaspis belus"	"Amblyaspis belus"	"(Walker, 1836)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/251981"	"Bofast och reproducerande"
"15321"	251982	""	""	""	"Amblyaspis scelionoides"	"Amblyaspis scelionoides"	"(Haliday, 1836)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251982"	"Bofast och reproducerande"
"15322"	251983	""	""	""	"Amblyaspis longiventris"	"Amblyaspis longiventris"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251983"	"Bofast och reproducerande"
"15323"	251984	""	""	""	"Amblyaspis nereus"	"Amblyaspis nereus"	"(Walker, 1836)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/251984"	"Bofast och reproducerande"
"15324"	251985	""	""	""	"Amblyaspis nodicornis"	"Amblyaspis nodicornis"	"(Nees, 1834)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251985"	"Bofast och reproducerande"
"15325"	251986	""	""	""	"Amblyaspis prorsa"	"Amblyaspis prorsa"	"(Walker, 1836)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/251986"	"Bofast och reproducerande"
"15326"	251987	""	""	""	"Amblyaspis roboris"	"Amblyaspis roboris"	"(Haliday, 1836)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251987"	"Bofast och reproducerande"
"15327"	251988	""	""	""	"Amblyaspis tritici"	"Amblyaspis tritici"	"(Walker, 1836)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/251988"	"Bofast och reproducerande"
"15328"	6003820	""	""	""	"Amblyaspis longicornis"	"Amblyaspis longicornis"	"Buhl, 2008"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003820"	"Bofast och reproducerande"
"15329"	6003821	""	""	""	"Amblyaspis seticornis"	"Amblyaspis seticornis"	"Buhl, 2009"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003821"	"Bofast och reproducerande"
"15330"	251989	""	""	""	"Anopedias lacustris"	"Anopedias lacustris"	"Kieffer, 1926"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251989"	"Bofast och reproducerande"
"15331"	251990	""	""	""	"Anopedias obscurus"	"Anopedias obscurus"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251990"	"Bofast och reproducerande"
"15332"	251991	""	""	""	"Anopedias sundholmi"	"Anopedias sundholmi"	"Huggert, 1974"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251991"	"Bofast och reproducerande"
"15333"	251992	""	""	""	"Anopedias tritomus"	"Anopedias tritomus"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251992"	"Bofast och reproducerande"
"15334"	251993	""	""	""	"Ceratacis flavipes"	"Ceratacis flavipes"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251993"	"Bofast och reproducerande"
"15335"	252050	""	""	""	"Ceratacis cochleata"	"Ceratacis cochleata"	"Walker, 1836"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252050"	"Bofast och reproducerande"
"15336"	251994	""	""	""	"Euxestonotus error"	"Euxestonotus error"	"(Fitch, 1861)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251994"	"Bofast och reproducerande"
"15337"	251995	""	""	""	"Euxestonotus hasselbalchi"	"Euxestonotus hasselbalchi"	""	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/251995"	"Bofast och reproducerande"
"15338"	251997	""	""	""	"Inostemma acuminatum"	"Inostemma acuminatum"	"Tomsk, 1950"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251997"	"Bofast och reproducerande"
"15339"	251998	""	""	""	"Inostemma austriacum"	"Inostemma austriacum"	"Szelnyi, 1938"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251998"	"Bofast och reproducerande"
"15340"	251999	""	""	""	"Inostemma boscii"	"Inostemma boscii"	"(Jurine, 1807)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/251999"	"Bofast och reproducerande"
"15341"	252000	""	""	""	"Inostemma brevicornu"	"Inostemma brevicornu"	"Vikberg, 1965"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252000"	"Bofast och reproducerande"
"15342"	252001	""	""	""	"Inostemma contariniae"	"Inostemma contariniae"	"Szelnyi, 1938"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252001"	"Bofast och reproducerande"
"15343"	252002	""	""	""	"Inostemma curtum"	"Inostemma curtum"	"Szelnyi, 1938"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252002"	"Bofast och reproducerande"
"15344"	252003	""	""	""	"Inostemma favo"	"Inostemma favo"	"Walker, 1838"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252003"	"Bofast och reproducerande"
"15345"	252004	""	""	""	"Inostemma frivaldszkyi"	"Inostemma frivaldszkyi"	"Szelnyi, 1938"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252004"	"Bofast och reproducerande"
"15346"	252005	""	""	""	"Inostemma hemicerum"	"Inostemma hemicerum"	"Tomsk, 1950"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252005"	"Bofast och reproducerande"
"15347"	252006	""	""	""	"Inostemma hyperici"	"Inostemma hyperici"	"Debauche, 1947"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252006"	"Bofast och reproducerande"
"15348"	252007	""	""	""	"Inostemma koponeni"	"Inostemma koponeni"	"Buhl, 2005"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252007"	"Bofast och reproducerande"
"15349"	252008	""	""	""	"Inostemma lycon"	"Inostemma lycon"	"Walker, 1835"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252008"	"Bofast och reproducerande"
"15350"	252009	""	""	""	"Inostemma melicerta"	"Inostemma melicerta"	"Walker, 1835"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252009"	"Bofast och reproducerande"
"15351"	252010	""	""	""	"Inostemma opacum"	"Inostemma opacum"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252010"	"Bofast och reproducerande"
"15352"	252011	""	""	""	"Inostemma quinquearticulatum"	"Inostemma quinquearticulatum"	"Szelnyi, 1938"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252011"	"Bofast och reproducerande"
"15353"	252012	""	""	""	"Inostemma reticulatum"	"Inostemma reticulatum"	"Szelnyi, 1938"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252012"	"Bofast och reproducerande"
"15354"	252013	""	""	""	"Inostemma staryi"	"Inostemma staryi"	"Masner, 1955"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252013"	"Bofast och reproducerande"
"15355"	252014	""	""	""	"Inostemma szabopatayi"	"Inostemma szabopatayi"	"Szelnyi, 1938"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252014"	"Bofast och reproducerande"
"15356"	252015	""	""	""	"Inostemma walkeri"	"Inostemma walkeri"	"Kieffer, 1914"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252015"	"Bofast och reproducerande"
"15357"	6003822	""	""	""	"Inostemma piricola"	"Inostemma piricola"	"(Kieffer, 1906)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003822"	"Bofast och reproducerande"
"15358"	252016	""	""	""	"Iphitrachelus gracilis"	"Iphitrachelus gracilis"	"Masner, 1957"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252016"	"Bofast och reproducerande"
"15359"	252017	""	""	""	"Iphitrachelus lar"	"Iphitrachelus lar"	"Haliday, 1836"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252017"	"Bofast och reproducerande"
"15360"	252018	""	""	""	"Isocybus bifracticornis"	"Isocybus bifracticornis"	"(Zetterstedt, 1840)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252018"	"Bofast och reproducerande"
"15361"	252019	""	""	""	"Isocybus cotta"	"Isocybus cotta"	"(Walker, 1836)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252019"	"Bofast och reproducerande"
"15362"	252020	""	""	""	"Isocybus pallidicornis"	"Isocybus pallidicornis"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252020"	"Bofast och reproducerande"
"15363"	252021	""	""	""	"Isocybus strigosus"	"Isocybus strigosus"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252021"	"Bofast och reproducerande"
"15364"	252022	""	""	""	"Isocybus thomsoni"	"Isocybus thomsoni"	"Kieffer, 1926"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252022"	"Bofast och reproducerande"
"15365"	252023	""	""	""	"Isocybus trochanterus"	"Isocybus trochanterus"	"Thomson, 1859"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252023"	"Bofast och reproducerande"
"15366"	6003823	""	""	""	"Isocybus ocellaris"	"Isocybus ocellaris"	"Kieffer, 1916"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003823"	"Bofast och reproducerande"
"15367"	252024	""	""	""	"Isostasius inserens"	"Isostasius inserens"	"(Kirby, 1800)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252024"	"Bofast och reproducerande"
"15368"	6003824	""	""	""	"Isostasius punctiger"	"Isostasius punctiger"	"(Nees, 1834)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003824"	"Bofast och reproducerande"
"15369"	252025	""	""	""	"Leptacis coryphe"	"Leptacis coryphe"	"Buhl, 1998"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252025"	"Bofast och reproducerande"
"15370"	252026	""	""	""	"Leptacis kozlovi"	"Leptacis kozlovi"	"Buhl, 1997"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252026"	"Bofast och reproducerande"
"15371"	252027	""	""	""	"Leptacis laevipetiolata"	"Leptacis laevipetiolata"	"Buhl, 2001"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252027"	"Bofast och reproducerande"
"15372"	252028	""	""	""	"Leptacis laodice"	"Leptacis laodice"	"(Walker, 1836)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252028"	"Bofast och reproducerande"
"15373"	252029	""	""	""	"Leptacis lignicola"	"Leptacis lignicola"	"Kieffer, 1916"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252029"	"Bofast och reproducerande"
"15374"	252030	""	""	""	"Leptacis nydia"	"Leptacis nydia"	"(Walker, 1836)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252030"	"Bofast och reproducerande"
"15375"	252031	""	""	""	"Leptacis orchymonti"	"Leptacis orchymonti"	"(Debauche, 1947)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/252031"	"Bofast och reproducerande"
"15376"	252032	""	""	""	"Leptacis ozines"	"Leptacis ozines"	"(Walker, 1836)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252032"	"Bofast och reproducerande"
"15377"	252033	""	""	""	"Leptacis tipulae"	"Leptacis tipulae"	"(Kirby, 1798)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252033"	"Bofast och reproducerande"
"15378"	252034	""	""	""	"Leptacis vlugi"	"Leptacis vlugi"	"Buhl, 1997"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252034"	"Bofast och reproducerande"
"15379"	6003825	""	""	""	"Leptacis ariadne"	"Leptacis ariadne"	"Buhl, 1999"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003825"	"Bofast och reproducerande"
"15380"	6003826	""	""	""	"Leptacis breisteini"	"Leptacis breisteini"	"Buhl, 1997"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003826"	"Bofast och reproducerande"
"15381"	6003827	""	""	""	"Leptacis ivarssonae"	"Leptacis ivarssonae"	"Buhl, 2013"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003827"	"Bofast och reproducerande"
"15382"	6003828	""	""	""	"Leptacis koponeni"	"Leptacis koponeni"	"Buhl, 2012"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003828"	"Bofast och reproducerande"
"15383"	252035	""	""	""	"Metaclisis montagnei"	"Metaclisis montagnei"	"Maneval, 1936"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252035"	"Bofast och reproducerande"
"15384"	6003829	""	""	""	"Metaclisis areolatus"	"Metaclisis areolatus"	"(Haliday, 1835)"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6003829"	"Bofast och reproducerande"
"15385"	6006706	""	""	""	"Metaclisis suecica"	"Metaclisis suecica"	"Buhl, 2010"	"Platygastridae (s str)"	"absent"	"https://www.dyntaxa.se/taxon/info/6006706"	"Bofast och reproducerande"
"15386"	252036	""	""	""	"Metanopedias lasiopterae"	"Metanopedias lasiopterae"	"(Kieffer, 1916)"	"Platygastridae (s str)"	"present"	"https://www.dyntaxa.se/taxon/info/252036"	"Bofast och reproducerande"
